2021-11-08 20:39:04.181476, rainbow6, michaelcaboose, xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul, PRIVMSG
2021-11-08 20:39:07.015277, rainbow6, miwwky, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:39:09.852283, rainbow6, znezziez, @umahkween wise words, PRIVMSG
2021-11-08 20:39:11.285303, rainbow6, kwaaremont, another 7-0 please, PRIVMSG
2021-11-08 20:39:11.986627, rainbow6, quesito_feliz21, Faze havent louse a round all the playday, PRIVMSG
2021-11-08 20:39:12.308737, rainbow6, tyler97020, LETS GO BRANDON, PRIVMSG
2021-11-08 20:39:12.762137, rainbow6, aserityng, kixLove xqcL kixLove xqcL kixLove xqcL, PRIVMSG
2021-11-08 20:39:12.955839, rainbow6, ajh5000, @stiv5945 7, PRIVMSG
2021-11-08 20:39:13.638161, rainbow6, vnomystic, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!!!, PRIVMSG
2021-11-08 20:39:14.391793, rainbow6, abemke, Isn’t Kafe supposed to be defender sided?, PRIVMSG
2021-11-08 20:39:15.082214, rainbow6, soundaxs, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:39:15.590671, rainbow6, lvnoob0, BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6, PRIVMSG
2021-11-08 20:39:16.233798, rainbow6, wrekxy, PagMan, PRIVMSG
2021-11-08 20:39:18.653341, rainbow6, sunsetcat2, THIS IS SIEGE BABBBYy, PRIVMSG
2021-11-08 20:39:25.151317, rainbow6, lucckyzera, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!!!, PRIVMSG
2021-11-08 20:39:26.342566, rainbow6, cookie_yii, @big_lisp yes to cancel my follow pmao, PRIVMSG
2021-11-08 20:39:28.877051, rainbow6, mpm1999, BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6, PRIVMSG
2021-11-08 20:39:31.962529, rainbow6, avaz_1, pokiCheer xqcAbdul xqcCheer pokiCheer xqcAbdul xqcCheer pokiCheer xqcAbdul xqcCheer pokiCheer xqcAbdul xqcCheer pokiCheer xqcAbdul xqcCheer pokiCheer xqcAbdul xqcCheer, PRIVMSG
2021-11-08 20:39:32.151075, rainbow6, whiiteyz, knebelKnicklicht, PRIVMSG
2021-11-08 20:39:32.151100, rainbow6, wrekxy, BatChest 🤙 BAAAAT, PRIVMSG
2021-11-08 20:39:35.129962, rainbow6, yourdailydeliveryman, Glacier on 60fps looks like poo ice, PRIVMSG
2021-11-08 20:39:35.525618, rainbow6, mj_mp5, @LvNoob0 enjoyment = BatChest LULE, PRIVMSG
2021-11-08 20:39:37.073614, rainbow6, mainstaymist, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!!!, PRIVMSG
2021-11-08 20:39:37.381336, rainbow6, king718, penguEZ, PRIVMSG
2021-11-08 20:39:41.573737, rainbow6, gtacod_5, 🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING, PRIVMSG
2021-11-08 20:39:41.757902, rainbow6, bandit_with_c4, !chattera, PRIVMSG
2021-11-08 20:39:42.253884, rainbow6, moonlightmirage, @miwwky that's on you for not knowing what KEKW is, PRIVMSG
2021-11-08 20:39:43.141072, rainbow6, vmmmmnnm, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:39:46.061354, rainbow6, bandit_with_c4, !chatters, PRIVMSG
2021-11-08 20:39:47.116388, rainbow6, vnomystic, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!!, PRIVMSG
2021-11-08 20:39:47.310687, rainbow6, hamzaxbox, <3 RyuChamp, PRIVMSG
2021-11-08 20:39:47.310726, rainbow6, king718, beauBlast, PRIVMSG
2021-11-08 20:39:50.479438, rainbow6, dendis215, hi was there reveal already or not?, PRIVMSG
2021-11-08 20:39:53.450538, rainbow6, lucckyzera, xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer xqcAbdul xqcCheer, PRIVMSG
2021-11-08 20:39:54.060248, rainbow6, dooklenciaga, Let’s Go Faze, PRIVMSG
2021-11-08 20:39:54.678865, rainbow6, kaii_kuro, jimmyhWednesday jimmyhWednesday jimmyhWednesday jimmyhWednesday jimmyhWednesday, PRIVMSG
2021-11-08 20:39:56.418912, rainbow6, lvnoob0, xqcAbdul xqcA xqcCheer xqcDisco  xqcAbdul xqcA xqcCheer xqcDisco  xqcAbdul xqcA xqcCheer xqcDisco  xqcAbdul xqcA xqcCheer xqcDisco  xqcAbdul xqcA xqcCheer xqcDisco, PRIVMSG
2021-11-08 20:39:56.612382, rainbow6, gt_juicer, BatChest IM A XQC FAN BatChest IM A XQC FAN BatChest, PRIVMSG
2021-11-08 20:39:56.612421, rainbow6, scottbandz_, EZ DUBLO FAZE, PRIVMSG
2021-11-08 20:39:57.743807, rainbow6, themontemayor, who really looks at the chat tho? I don't care about spam., PRIVMSG
2021-11-08 20:39:57.928818, rainbow6, moobot, Do you want to try competing in R6 with your team and win prizes? Check out our Open Cup series - https://rainbow6.com/OpenCups, PRIVMSG
2021-11-08 20:39:58.117044, rainbow6, mcm0ney0, lets gooooooooo, PRIVMSG
2021-11-08 20:39:58.301791, rainbow6, sampanchung1234, 🥶🍦 BING CHILLING 🥶🍦 🥶🍦 BING CHILLING 🥶🍦 🥶🍦 BING CHILLING 🥶🍦, PRIVMSG
2021-11-08 20:39:58.488638, rainbow6, avaz_1, SHEEEEEEEEEEEEEEEEEEEEEEESH 🥶, PRIVMSG
2021-11-08 20:39:58.835781, rainbow6, cysentix, Chiefs is a good team, they just need to work on aim, rotations, crosshair placement, retakes, operator pool, utility usage, map knowledge, teamwork, baiting, clutching, leaning, peeking, droning, early round, midround, post plant, and swinging., PRIVMSG
2021-11-08 20:39:59.536162, rainbow6, yankeegd, 🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦, PRIVMSG
2021-11-08 20:39:59.799394, rainbow6, asliceofbaecon, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:40:00.501422, rainbow6, alexrmab342, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:40:01.444128, rainbow6, thaapope, a bunch of lil Timmys copying and pasting, PRIVMSG
2021-11-08 20:40:01.633867, rainbow6, scottbandz_, xqcL xqcL xqcL, PRIVMSG
2021-11-08 20:40:02.656778, rainbow6, ggenius2, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!!!, PRIVMSG
2021-11-08 20:40:02.847055, rainbow6, gh02t_25, when is the reveal?, PRIVMSG
2021-11-08 20:40:05.000808, rainbow6, bsbcosplay, Yeet, PRIVMSG
2021-11-08 20:40:05.201123, rainbow6, miwwky, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:40:07.189898, rainbow6, wrekxy, forsenE, PRIVMSG
2021-11-08 20:40:07.493421, rainbow6, yourdailydeliveryman, What does KEKW mean?, PRIVMSG
2021-11-08 20:40:07.882760, rainbow6, zayoplayer21, bin qi ling, PRIVMSG
2021-11-08 20:40:08.911802, rainbow6, xbeautifull, !drops, PRIVMSG
2021-11-08 20:40:09.109361, rainbow6, moobot, @xBeautifull LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:40:09.564199, rainbow6, jakennar6, no worthy no win, PRIVMSG
2021-11-08 20:40:10.468858, rainbow6, lucckyzera, xqcAbdul xqcA xqcCheer xqcDisco xqcAbdul xqcA xqcCheer xqcDisco xqcAbdul xqcA xqcCheer xqcDisco xqcAbdul xqcA xqcCheer xqcDisco xqcAbdul xqcA xqcCheer xqcDisco, PRIVMSG
2021-11-08 20:40:12.346970, rainbow6, bandit_with_c4, xqcL, PRIVMSG
2021-11-08 20:40:12.533795, rainbow6, king718, penguRY, PRIVMSG
2021-11-08 20:40:12.533823, rainbow6, hussamaladdin, faze are so good, PRIVMSG
2021-11-08 20:40:12.832089, rainbow6, saveabjays, @yourdailydeliveryman what do you mean its still the same LUL LUL LUL, PRIVMSG
2021-11-08 20:40:13.326782, rainbow6, scottbandz_, IMA XQC FAN BOII xqcL xqcL xqcL, PRIVMSG
2021-11-08 20:40:14.195044, rainbow6, monkeydesy, This feels like bullying, PRIVMSG
2021-11-08 20:40:14.665919, rainbow6, campeaodalan, wel..., PRIVMSG
2021-11-08 20:40:14.864755, rainbow6, zviny0_0, ITS MAJOR OR JUST WARMUP?, PRIVMSG
2021-11-08 20:40:19.727327, rainbow6, avaz_1, xqcAbdul  xqcA   xqcCheer   xqcDisco   xqcAbdul   xqcA   xqcCheer   xqcDisco   xqcAbdul   xqcA   xqcCheer   xqcDisco   xqcAbdul   xqcA   xqcCheer   xqcDisco   xqcAbdul   xqcA   xqcCheer   xqcDisco, PRIVMSG
2021-11-08 20:40:20.609086, rainbow6, proxi_zero, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:40:21.688606, rainbow6, gtacod_5, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:40:22.456109, rainbow6, neonyagami, KEKW ?, PRIVMSG
2021-11-08 20:40:22.765024, rainbow6, wrekxy, forsenJoy, PRIVMSG
2021-11-08 20:40:23.276390, rainbow6, jagos910, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:40:23.471971, rainbow6, bandit_with_c4, PogU  juicers, PRIVMSG
2021-11-08 20:40:24.699972, rainbow6, estupefatoo, faze going 7-0 7-0 sheeeesh, PRIVMSG
2021-11-08 20:40:25.597599, rainbow6, ki_smok3d_u, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:40:27.295006, rainbow6, nissanagi, @GGenius2 this man talking facts, PRIVMSG
2021-11-08 20:40:27.798214, rainbow6, znezziez, can mods just ban copypastas? like the messages that are literally word by word the same and above like 5 words in length, PRIVMSG
2021-11-08 20:40:28.810714, rainbow6, lucckyzera, xqcJuice, PRIVMSG
2021-11-08 20:40:30.178186, rainbow6, fergonamir6, Faze are scary, PRIVMSG
2021-11-08 20:40:31.771813, rainbow6, thedeadtilo, vicksyClown vicksyClown vicksyClown, PRIVMSG
2021-11-08 20:40:31.957957, rainbow6, lvnoob0, xqcDespair KIXSTAR, PRIVMSG
2021-11-08 20:40:31.957988, rainbow6, samukiller017, 7-0, PRIVMSG
2021-11-08 20:40:32.143700, rainbow6, traptreeshy, @mainstaymist leave MaxLOL, PRIVMSG
2021-11-08 20:40:32.434735, rainbow6, aserityng, The reveal is at 10am PST 11am MST 12pm CST 1pm EST, PRIVMSG
2021-11-08 20:40:33.759533, rainbow6, heroflapjack, xqcLL, PRIVMSG
2021-11-08 20:40:34.072017, rainbow6, rayderr6, razahNeonBR2 razahNeonBR2 razahNeonBR2, PRIVMSG
2021-11-08 20:40:35.622354, rainbow6, kbreeze, Who xqc?, PRIVMSG
2021-11-08 20:40:37.124440, rainbow6, loneassassin54, @yourdailydeliveryman it basically means laughing, PRIVMSG
2021-11-08 20:40:38.269332, rainbow6, gudji_, na sucks, PRIVMSG
2021-11-08 20:40:38.490823, rainbow6, napoleon_r6, 7-0, PRIVMSG
2021-11-08 20:40:39.396064, rainbow6, ggenius2, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:40:41.223486, rainbow6, no_karasek, kixChampr, PRIVMSG
2021-11-08 20:40:41.972479, rainbow6, avaz_1, xqcJuice HEY JUICERS, PRIVMSG
2021-11-08 20:40:42.756119, rainbow6, theroomofwhatever, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:40:44.311086, rainbow6, gt_juicer, BatChest XQC EMOTES BatChest XQC EMOTES, PRIVMSG
2021-11-08 20:40:45.476033, rainbow6, raminramezlive, is this faze scrimmage ?, PRIVMSG
2021-11-08 20:40:50.245944, rainbow6, yourdailydeliveryman, The reveal panel is at 6pm UK time, 1pm EST, PRIVMSG
2021-11-08 20:40:50.618266, rainbow6, miwwky, chiefs are getting wrecked rn, PRIVMSG
2021-11-08 20:40:50.880235, rainbow6, lvnoob0, @Kbreeze xqcAbdul, PRIVMSG
2021-11-08 20:40:51.761639, rainbow6, mustafa112343, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:40:54.844936, rainbow6, king718, kgtvEgg, PRIVMSG
2021-11-08 20:40:55.626845, rainbow6, matrksf, what's happening with chiefssss, PRIVMSG
2021-11-08 20:40:55.815569, rainbow6, paramcs, FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers, PRIVMSG
2021-11-08 20:40:55.815609, rainbow6, vmyssticz, faze doesn't look legit to me, PRIVMSG
2021-11-08 20:40:56.008147, rainbow6, scottbandz_, your all siimpys, PRIVMSG
2021-11-08 20:40:56.008171, rainbow6, inkziii_, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:40:57.154498, rainbow6, nebis12, 20 minutes!!!!, PRIVMSG
2021-11-08 20:40:57.356580, rainbow6, djrayray87, SeemsGood, PRIVMSG
2021-11-08 20:40:57.547031, rainbow6, cookie_yii, xqcCheer xqcCheer xqcCheer, PRIVMSG
2021-11-08 20:40:57.814650, rainbow6, herox_dab, KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride, PRIVMSG
2021-11-08 20:40:59.145989, rainbow6, michaelcaboose, @Avaz_1 xqcH, PRIVMSG
2021-11-08 20:41:00.546832, rainbow6, znezziez, FLAWLESS FAZE, PRIVMSG
2021-11-08 20:41:00.750205, rainbow6, ikarmaa, xqcCheer, PRIVMSG
2021-11-08 20:41:00.945652, rainbow6, giammy9090, ehy, PRIVMSG
2021-11-08 20:41:01.138184, rainbow6, welly_sa, mrharzSleep mrharzSleep mrharzSleep, PRIVMSG
2021-11-08 20:41:01.328285, rainbow6, icebreaker5466, icebre8Rekt, PRIVMSG
2021-11-08 20:41:03.137034, rainbow6, aserityng, Did XQC host or is watching?, PRIVMSG
2021-11-08 20:41:03.333397, rainbow6, pemetro, razahNeonBR2 razahNeonBR2 razahNeonBR2 razahNeonBR2 razahNeonBR2 razahNeonBR2 razahNeonBR2, PRIVMSG
2021-11-08 20:41:04.262943, rainbow6, richardrrrrr, gg BibleThump, PRIVMSG
2021-11-08 20:41:04.588717, rainbow6, napalmniko, drops!, PRIVMSG
2021-11-08 20:41:04.782081, rainbow6, skaze193, it's MINOR COOLDOWN, PRIVMSG
2021-11-08 20:41:05.276589, rainbow6, heavenlyairpod, !scedule, PRIVMSG
2021-11-08 20:41:05.798462, rainbow6, skeify, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:41:05.990805, rainbow6, asliceofbaecon, kixLeft kixMid kixRight kixRight, PRIVMSG
2021-11-08 20:41:06.512170, rainbow6, bandit_with_c4, i loooove r6 BatChest, PRIVMSG
2021-11-08 20:41:08.256624, rainbow6, rainje_l, xqcL ?, PRIVMSG
2021-11-08 20:41:08.442322, rainbow6, dooklenciaga, Faze legit, PRIVMSG
2021-11-08 20:41:08.630075, rainbow6, spectrex_r6, gg, PRIVMSG
2021-11-08 20:41:10.893719, rainbow6, nissanagi, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:41:11.935080, rainbow6, welly_sa, tr1ixdHUH tr1ixdHUH tr1ixdHUH tr1ixdHUH, PRIVMSG
2021-11-08 20:41:12.125334, rainbow6, lvnoob0, xqcAbdul xqcA xqcCheer xqcDisco  xqcS  xqcAbdul xqcA xqcCheer xqcDisco  xqcS  xqcAbdul xqcA xqcCheer xqcDisco  xqcS  xqcAbdul xqcA xqcCheer xqcDisco  xqcS  xqcAbdul xqcA xqcCheer xqcDisco  xqcS, PRIVMSG
2021-11-08 20:41:12.755650, rainbow6, swat_r6, boom boom, PRIVMSG
2021-11-08 20:41:12.957223, rainbow6, yourdailydeliveryman, FaZe is dominating, PRIVMSG
2021-11-08 20:41:13.144250, rainbow6, kwaaremont, gn, PRIVMSG
2021-11-08 20:41:14.494906, rainbow6, epik_link, ooof, PRIVMSG
2021-11-08 20:41:14.689008, rainbow6, sadfacade, JESUS they are good, PRIVMSG
2021-11-08 20:41:15.250292, rainbow6, hedokin, Ethan is a silver two., PRIVMSG
2021-11-08 20:41:15.954525, rainbow6, po_kji, sinaChamp, PRIVMSG
2021-11-08 20:41:16.216661, rainbow6, ki_smok3d_u, kixPls kixPls kixPls, PRIVMSG
2021-11-08 20:41:16.676922, rainbow6, starlson69, it aint it chief, PRIVMSG
2021-11-08 20:41:16.874984, rainbow6, rayderr6, FaZe enemy of the pack, PRIVMSG
2021-11-08 20:41:17.665110, rainbow6, tsclone, 7-0, PRIVMSG
2021-11-08 20:41:18.113890, rainbow6, paramcs, mizkifGun2 Juicers, PRIVMSG
2021-11-08 20:41:18.897617, rainbow6, adriano431, when will they reveal the new operation ?, PRIVMSG
2021-11-08 20:41:19.419959, rainbow6, alex_hunter_ua, kixLeft  kixMid   kixRight, PRIVMSG
2021-11-08 20:41:20.738482, rainbow6, buggati_veyr0n33, kixGetem, PRIVMSG
2021-11-08 20:41:20.931976, rainbow6, alexrmab342, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:41:21.554413, rainbow6, scottbandz_, CHAT AIIDZ, PRIVMSG
2021-11-08 20:41:21.744940, rainbow6, dyyy1lan, EZ, PRIVMSG
2021-11-08 20:41:21.744973, rainbow6, uliangusiii, DoritosChip DoritosChip DoritosChip DoritosChip, PRIVMSG
2021-11-08 20:41:22.177332, rainbow6, saymyname888, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:41:22.782307, rainbow6, dooklenciaga, GG, PRIVMSG
2021-11-08 20:41:23.321017, rainbow6, shibusks, OMG faze is steamrolling the cheifs, PRIVMSG
2021-11-08 20:41:23.504559, rainbow6, trumpetguy0, xqcL Juicers, PRIVMSG
2021-11-08 20:41:23.504599, rainbow6, apostilov, did Ubi just find 5 people on the street's of Stockholm for the chiefs team?, PRIVMSG
2021-11-08 20:41:23.690895, rainbow6, femamu, !game, PRIVMSG
2021-11-08 20:41:24.010979, rainbow6, faherty, commentators LOL, PRIVMSG
2021-11-08 20:41:24.197177, rainbow6, asliceofbaecon, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:41:24.197215, rainbow6, breathe_bot, Might get a round at some point, PRIVMSG
2021-11-08 20:41:25.428582, rainbow6, akasvampen, faze is so good, PRIVMSG
2021-11-08 20:41:25.616474, rainbow6, iamtai7907, 7-0 again, PRIVMSG
2021-11-08 20:41:26.587607, rainbow6, mpm1999, KappaPride KappaPride KappaPride KappaPride, PRIVMSG
2021-11-08 20:41:27.213634, rainbow6, popagascolgne, Faze 14-0 ?, PRIVMSG
2021-11-08 20:41:27.592605, rainbow6, honey_badger_rtx, faze smash, PRIVMSG
2021-11-08 20:41:28.285950, rainbow6, icebreaker5466, icebre8Rekt icebre8Rekt icebre8Rekt, PRIVMSG
2021-11-08 20:41:28.482298, rainbow6, sunsetcat2, APAC BEST TEAM KEKWWWWWW, PRIVMSG
2021-11-08 20:41:28.923148, rainbow6, vasulibro, 5-0 wtf, PRIVMSG
2021-11-08 20:41:29.111952, rainbow6, ecolive, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:41:29.302465, rainbow6, femamu, !games, PRIVMSG
2021-11-08 20:41:29.492778, rainbow6, moobot, @FeMaMu https://siege.gg/matches?tab=upcoming, PRIVMSG
2021-11-08 20:41:31.176324, rainbow6, austin_fps, wooop, PRIVMSG
2021-11-08 20:41:31.688254, rainbow6, luixemi, xqcCheer, PRIVMSG
2021-11-08 20:41:32.403012, rainbow6, iamtai7907, letsgoooo, PRIVMSG
2021-11-08 20:41:32.621644, rainbow6, ki_smok3d_u, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:41:34.095191, rainbow6, kyzzv, hi, PRIVMSG
2021-11-08 20:41:34.299535, rainbow6, youngmaster60, GG, PRIVMSG
2021-11-08 20:41:35.369280, rainbow6, douglinha_tucunare, 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷, PRIVMSG
2021-11-08 20:41:37.724185, rainbow6, infantrykid0, casual harder, PRIVMSG
2021-11-08 20:41:38.542130, rainbow6, loomyoce, observer dont be scared to capture too many kills, PRIVMSG
2021-11-08 20:41:39.157876, rainbow6, lvnoob0, xqcS OUR CHAT xqcS OUR CHAT xqcS OUR CHAT xqcS OUR CHAT, PRIVMSG
2021-11-08 20:41:39.689277, rainbow6, austin_fps, lets go, PRIVMSG
2021-11-08 20:41:40.764650, rainbow6, berl1n_hqz, 🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING🥶🍦BING CHILLING, PRIVMSG
2021-11-08 20:41:40.952393, rainbow6, cookie_yii, xqcT xqcT xqcT, PRIVMSG
2021-11-08 20:41:41.146170, rainbow6, heroflapjack, Juicers playing Siege? interesting BORT, PRIVMSG
2021-11-08 20:41:41.146235, rainbow6, aserityng, @paramcs ok mizzy wizzy fan, PRIVMSG
2021-11-08 20:41:41.331604, rainbow6, bruno_menegott, !match, PRIVMSG
2021-11-08 20:41:43.162310, rainbow6, mpm1999, BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6 BatChest I LOVE R6, PRIVMSG
2021-11-08 20:41:43.658715, rainbow6, luixemi, xqcCheer xqcCheer xqcCheer xqcCheer xqcCheer, PRIVMSG
2021-11-08 20:41:43.965669, rainbow6, bryanrivera0323, bishop34Spintorch, PRIVMSG
2021-11-08 20:41:44.155476, rainbow6, cosmiczirconium, @adriano431 after this match, PRIVMSG
2021-11-08 20:41:44.348098, rainbow6, sliderij23, WHERE IS DADDY PENGU, PRIVMSG
2021-11-08 20:41:45.005657, rainbow6, br0gin, FaZe 14 - 0, PRIVMSG
2021-11-08 20:41:45.706438, rainbow6, lordtyran7571, the chiefs just dont stand a chance...., PRIVMSG
2021-11-08 20:41:47.960660, rainbow6, gt_juicer, SPAM XQCRAGE, PRIVMSG
2021-11-08 20:41:48.151195, rainbow6, oskr6iii, faze will win the major., PRIVMSG
2021-11-08 20:41:48.336949, rainbow6, znezziez, lol this chat is more toxic (copypastas) than my teammates, PRIVMSG
2021-11-08 20:41:49.441261, rainbow6, supernaafeh, !casters, PRIVMSG
2021-11-08 20:41:49.663954, rainbow6, gtacod_5, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:41:50.958233, rainbow6, pedroala000, 7 0, PRIVMSG
2021-11-08 20:41:51.213483, rainbow6, lordtyran7571, sad, PRIVMSG
2021-11-08 20:41:51.525705, rainbow6, robsantos_, rintensoDance rintensoDance rintensoDance rintensoDance rintensoDance, PRIVMSG
2021-11-08 20:41:52.099085, rainbow6, shonen27, OoOoOOooO, PRIVMSG
2021-11-08 20:41:52.564853, rainbow6, neonyagami, BatChest 🤙  BAAAAAAT, PRIVMSG
2021-11-08 20:41:53.894058, rainbow6, lucckyzera, xqcAbdul, PRIVMSG
2021-11-08 20:41:55.335355, rainbow6, purplexsprite, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:41:55.521267, rainbow6, quazarcx, Invictus(with coach) > Chiefs, PRIVMSG
2021-11-08 20:41:55.521307, rainbow6, yourdailydeliveryman, Kto tutaj jest Polakiem też?, PRIVMSG
2021-11-08 20:41:55.521321, rainbow6, moobot, Excessive use of symbols, emotes, accented languages, and special characters will result in a short TO by our bot, apologies., PRIVMSG
2021-11-08 20:41:55.711338, rainbow6, heroflapjack, BatChest I LOOOOVE R6, PRIVMSG
2021-11-08 20:41:56.347316, rainbow6, luixemi, xqcS xqcSword, PRIVMSG
2021-11-08 20:41:56.533805, rainbow6, zedreziann, Buff jager istg, PRIVMSG
2021-11-08 20:41:57.275991, rainbow6, atreusthree, pretty sure foxa got covid,hope he recovers well, PRIVMSG
